transp_entry,time,bfield,fill_num,fill_time_start,fill_time_stable_start,time_in_fill,time_in_fill_stable,run_in_fill,in_fill
2213,1499586298,0.0,0,0,0,0.0,0.0,0,0
2214,1499588969,0.0,0,0,0,0.0,0.0,0,0
2215,1499591207,0.0,0,0,0,0.0,0.0,0,0
2216,1499593885,0.0,0,0,0,0.0,0.0,0,0
2217,1499595674,0.0,0,0,0,0.0,0.0,0,0
2218,1499596473,0.0,0,0,0,0.0,0.0,0,0
2219,1499599069,0.0,0,0,0,0.0,0.0,0,0
2220,1499599944,0.0,0,0,0,0.0,0.0,0,0
2221,1499603989,0.0,0,0,0,0.0,0.0,0,0
2222,1499604316,0.0,0,0,0,0.0,0.0,0,0
2223,1499607665,0.0,0,0,0,0.0,0.0,0,0
2224,1499610348,0.0,0,0,0,0.0,0.0,0,0
2225,1499611437,0.0,0,0,0,0.0,0.0,0,0
2226,1499614117,0.0,0,0,0,0.0,0.0,0,0
2227,1499616502,0.0,0,0,0,0.0,0.0,0,0
2228,1499618273,0.0,0,0,0,0.0,0.0,0,0
2229,1499619772,0.0,0,0,0,0.0,0.0,0,0
2230,1499620977,0.0,0,0,0,0.0,0.0,0,0
2231,1499622017,0.0,0,0,0,0.0,0.0,0,0
2232,1499622867,0.0,0,0,0,0.0,0.0,0,0
2233,1499625009,3.798884153366089,5919,1499618674,1499626483,6335.0,0.0,0,1
2234,1499629160,0.0,0,0,0,0.0,0.0,0,0
2235,1499631425,0.0,0,0,0,0.0,0.0,0,0
2236,1499634097,0.0,0,0,0,0.0,0.0,0,0
2237,1499636422,0.0,0,0,0,0.0,0.0,0,0
2238,1499638606,0.0,0,0,0,0.0,0.0,0,0
2239,1499640384,0.0,0,0,0,0.0,0.0,0,0
2240,1499642369,3.798884153366089,5920,1499627796,1499643719,14573.0,0.0,0,1
2241,1499644260,3.798884153366089,5920,1499627796,1499643719,16464.0,541.0,1,1
2242,1499646645,3.798884153366089,5920,1499627796,1499643719,18849.0,2926.0,2,1
2243,1499649385,3.798884153366089,5920,1499627796,1499643719,21589.0,5666.0,2,1
2244,1499651010,3.798884153366089,5920,1499627796,1499643719,23214.0,7291.0,3,1
2245,1499654381,3.798884153366089,5920,1499627796,1499643719,26585.0,10662.0,4,1
2246,1499655357,0.0,0,0,0,0.0,0.0,0,0
2247,1499661043,0.0,0,0,0,0.0,0.0,0,0
2248,1499663783,0.0,0,0,0,0.0,0.0,0,0
2249,1499666460,0.0,0,0,0,0.0,0.0,0,0
2250,1499669136,0.0,0,0,0,0.0,0.0,0,0
2251,1499671807,0.0,0,0,0,0.0,0.0,0,0
2252,1499676392,0.0,0,0,0,0.0,0.0,0,0
2253,1499689568,0.0,0,0,0,0.0,0.0,0,0
2254,1499690614,0.0,0,0,0,0.0,0.0,0,0
2255,1499693283,0.0,0,0,0,0.0,0.0,0,0
2256,1499693811,0.0,0,0,0,0.0,0.0,0,0
2257,1499696717,0.0,0,0,0,0.0,0.0,0,0
2258,1499698831,0.0,0,0,0,0.0,0.0,0,0
2259,1499699121,0.0,0,0,0,0.0,0.0,0,0
2260,1499701802,0.0,0,0,0,0.0,0.0,0,0
2261,1499704486,0.0,0,0,0,0.0,0.0,0,0
2262,1499707164,0.0,0,0,0,0.0,0.0,0,0
2263,1499709853,0.0,0,0,0,0.0,0.0,0,0
2264,1499712537,0.0,0,0,0,0.0,0.0,0,0
2265,1499715233,0.0,0,0,0,0.0,0.0,0,0
2266,1499717906,0.0,0,0,0,0.0,0.0,0,0
2267,1499720589,0.0,0,0,0,0.0,0.0,0,0
2268,1499722133,0.0,0,0,0,0.0,0.0,0,0
2269,1499723715,0.0,0,0,0,0.0,0.0,0,0
2270,1499726385,0.0,0,0,0,0.0,0.0,0,0
2271,1499727290,0.0,0,0,0,0.0,0.0,0,0
2272,1499728475,0.0,0,0,0,0.0,0.0,0,0
2273,1499731463,0.0,0,0,0,0.0,0.0,0,0
2274,1499733563,0.0,0,0,0,0.0,0.0,0,0
2275,1499735973,0.0,0,0,0,0.0,0.0,0,0
2276,1499737737,0.0,0,0,0,0.0,0.0,0,0
2277,1499740818,0.0,0,0,0,0.0,0.0,0,0
2278,1499743485,0.0,0,0,0,0.0,0.0,0,0
2279,1499744226,0.0,0,0,0,0.0,0.0,0,0
2280,1499746570,0.0,0,0,0,0.0,0.0,0,0
2281,1499747848,0.0,0,0,0,0.0,0.0,0,0
2282,1499748928,0.0,0,0,0,0.0,0.0,0,0
2283,1499751604,0.0,0,0,0,0.0,0.0,0,0
2284,1499754293,0.0,0,0,0,0.0,0.0,0,0
2285,1499756630,0.0,0,0,0,0.0,0.0,0,0
2286,1499759414,0.0,0,0,0,0.0,0.0,0,0
2287,1499761717,0.0,0,0,0,0.0,0.0,0,0
2288,1499762650,3.798884153366089,5930,1499753798,1499763287,8852.0,0.0,0,1
2289,1499765479,3.798884153366089,5930,1499753798,1499763287,11681.0,2192.0,0,1
2290,1499768159,3.798884153366089,5930,1499753798,1499763287,14361.0,4872.0,0,1
2291,1499770837,3.798884153366089,5930,1499753798,1499763287,17039.0,7550.0,0,1
2292,1499773388,0.0,0,0,0,0.0,0.0,0,0
2293,1499773722,0.0,0,0,0,0.0,0.0,0,0
2294,1499774054,0.0,0,0,0,0.0,0.0,0,0
2295,1499774480,0.0,0,0,0,0.0,0.0,0,0
2296,1499776594,0.0,0,0,0,0.0,0.0,0,0
2297,1499777429,0.0,0,0,0,0.0,0.0,0,0
2298,1499778928,0.0,0,0,0,0.0,0.0,0,0
2299,1499779780,0.0,0,0,0,0.0,0.0,0,0
2300,1499780479,0.0,0,0,0,0.0,0.0,0,0
2301,1499782399,0.0,0,0,0,0.0,0.0,0,0
2302,1499782913,0.0,0,0,0,0.0,0.0,0,0
2303,1499783810,0.0,0,0,0,0.0,0.0,0,0
2304,1499786600,0.0,0,0,0,0.0,0.0,0,0
2305,1499789263,0.0,0,0,0,0.0,0.0,0,0
2306,1499791482,0.0,0,0,0,0.0,0.0,0,0
2307,1499794279,0.0,0,0,0,0.0,0.0,0,0
2308,1499796354,0.0,0,0,0,0.0,0.0,0,0
2309,1499799005,0.0,0,0,0,0.0,0.0,0,0
2310,1499801731,0.0,0,0,0,0.0,0.0,0,0
2311,1499804383,0.0,0,0,0,0.0,0.0,0,0
2312,1499807035,0.0,0,0,0,0.0,0.0,0,0
2313,1499809687,0.0,0,0,0,0.0,0.0,0,0
2314,1499812339,0.0,0,0,0,0.0,0.0,0,0
2315,1499813042,0.0,0,0,0,0.0,0.0,0,0
2316,1499815834,0.0,0,0,0,0.0,0.0,0,0
2317,1499818512,0.0,0,0,0,0.0,0.0,0,0
2318,1499820142,0.0,0,0,0,0.0,0.0,0,0
2319,1499822962,0.0,0,0,0,0.0,0.0,0,0
2320,1499824812,0.0,0,0,0,0.0,0.0,0,0
2321,1499827599,0.0,0,0,0,0.0,0.0,0,0
2322,1499828374,3.798884153366089,5934,1499819968,1499829554,8406.0,0.0,0,1
2323,1499831285,3.798884153366089,5934,1499819968,1499829554,11317.0,1731.0,0,1
2324,1499833987,3.798884153366089,5934,1499819968,1499829554,14019.0,4433.0,0,1
2325,1499836761,3.798884153366089,5934,1499819968,1499829554,16793.0,7207.0,0,1
2326,1499839445,3.798884153366089,5934,1499819968,1499829554,19477.0,9891.0,0,1
2327,1499842052,3.798884153366089,5934,1499819968,1499829554,22084.0,12498.0,1,1
2328,1499843880,3.798884153366089,5934,1499819968,1499829554,23912.0,14326.0,2,1
2329,1499847058,0.0,0,0,0,0.0,0.0,0,0
2330,1499883715,0.0,0,0,0,0.0,0.0,0,0
2331,1499884394,0.0,0,0,0,0.0,0.0,0,0
2332,1499885236,0.0,0,0,0,0.0,0.0,0,0
2333,1499887906,0.0,0,0,0,0.0,0.0,0,0
2334,1499890595,0.0,0,0,0,0.0,0.0,0,0
2335,1499893265,0.0,0,0,0,0.0,0.0,0,0
2336,1499895935,0.0,0,0,0,0.0,0.0,0,0
2337,1499898605,0.0,0,0,0,0.0,0.0,0,0
2338,1499901436,0.0,0,0,0,0.0,0.0,0,0
2339,1499901948,0.0,0,0,0,0.0,0.0,0,0
2340,1499902368,0.0,0,0,0,0.0,0.0,0,0
2341,1499905038,0.0,0,0,0,0.0,0.0,0,0
2342,1499907704,0.0,0,0,0,0.0,0.0,0,0
2343,1499910373,0.0,0,0,0,0.0,0.0,0,0
2344,1499913059,0.0,0,0,0,0.0,0.0,0,0
2345,1499915728,0.0,0,0,0,0.0,0.0,0,0
2346,1499918410,0.0,0,0,0,0.0,0.0,0,0
2347,1499921076,0.0,0,0,0,0.0,0.0,0,0
2348,1499922596,0.0,0,0,0,0.0,0.0,0,0
2349,1499925285,0.0,0,0,0,0.0,0.0,0,0
2350,1499927962,0.0,0,0,0,0.0,0.0,0,0
2351,1499930637,0.0,0,0,0,0.0,0.0,0,0
2352,1499931633,0.0,0,0,0,0.0,0.0,0,0
2353,1499936892,0.0,0,0,0,0.0,0.0,0,0
2354,1499938107,0.0,0,0,0,0.0,0.0,0,0
2355,1499940780,0.0,0,0,0,0.0,0.0,0,0
2356,1499942439,0.0,0,0,0,0.0,0.0,0,0
2357,1499944969,0.0,0,0,0,0.0,0.0,0,0
2358,1499945577,0.0,0,0,0,0.0,0.0,0,0
2359,1499947275,0.0,0,0,0,0.0,0.0,0,0
2360,1499947935,0.0,0,0,0,0.0,0.0,0,0
2361,1499948545,0.0,0,0,0,0.0,0.0,0,0
2362,1499951216,0.0,0,0,0,0.0,0.0,0,0
2363,1499953888,0.0,0,0,0,0.0,0.0,0,0
2364,1499956560,0.0,0,0,0,0.0,0.0,0,0
2365,1499957208,0.0,0,0,0,0.0,0.0,0,0
2366,1499958974,0.0,0,0,0,0.0,0.0,0,0
2367,1499960495,0.0,0,0,0,0.0,0.0,0,0
2368,1499961282,0.0,0,0,0,0.0,0.0,0,0
2369,1499961791,0.0,0,0,0,0.0,0.0,0,0
2370,1499962805,0.0,0,0,0,0.0,0.0,0,0
2371,1499965606,0.0,0,0,0,0.0,0.0,0,0
2372,1499967519,0.0,0,0,0,0.0,0.0,0,0
2373,1499967973,0.0,0,0,0,0.0,0.0,0,0
2374,1499970853,0.0,0,0,0,0.0,0.0,0,0
2375,1499973533,0.0,0,0,0,0.0,0.0,0,0
2376,1499974258,0.0,0,0,0,0.0,0.0,0,0
2377,1499977550,0.0,0,0,0,0.0,0.0,0,0
2378,1499980376,0.0,0,0,0,0.0,0.0,0,0
2379,1499983048,0.0,0,0,0,0.0,0.0,0,0
2380,1499985720,0.0,0,0,0,0.0,0.0,0,0
2381,1499988392,0.0,0,0,0,0.0,0.0,0,0
2382,1499988893,0.0,0,0,0,0.0,0.0,0,0
2383,1499991748,0.0,0,0,0,0.0,0.0,0,0
2384,1499994412,0.0,0,0,0,0.0,0.0,0,0
2385,1499997073,0.0,0,0,0,0.0,0.0,0,0
2386,1499999762,0.0,0,0,0,0.0,0.0,0,0
2387,1500002984,0.0,0,0,0,0.0,0.0,0,0
2388,1500003758,0.0,0,0,0,0.0,0.0,0,0
2389,1500006420,0.0,0,0,0,0.0,0.0,0,0
2390,1500009008,0.0,0,0,0,0.0,0.0,0,0
2391,1500011680,0.0,0,0,0,0.0,0.0,0,0
2392,1500014352,0.0,0,0,0,0.0,0.0,0,0
2393,1500017117,3.798884153366089,5942,1500011355,1500017711,5762.0,0.0,0,1
2394,1500020545,3.798884153366089,5942,1500011355,1500017711,9190.0,2834.0,0,1
2395,1500022402,3.798884153366089,5942,1500011355,1500017711,11047.0,4691.0,1,1
2396,1500023546,3.798884153366089,5942,1500011355,1500017711,12191.0,5835.0,2,1
2397,1500024134,3.798884153366089,5942,1500011355,1500017711,12779.0,6423.0,3,1
2398,1500026625,0.0,0,0,0,0.0,0.0,0,0
2399,1500027717,0.0,0,0,0,0.0,0.0,0,0
2400,1500028306,0.0,0,0,0,0.0,0.0,0,0
2401,1500029564,0.0,0,0,0,0.0,0.0,0,0
2402,1500030187,0.0,0,0,0,0.0,0.0,0,0
2403,1500032858,0.0,0,0,0,0.0,0.0,0,0
2404,1500035538,0.0,0,0,0,0.0,0.0,0,0
2405,1500037198,0.0,0,0,0,0.0,0.0,0,0
2406,1500039005,0.0,0,0,0,0.0,0.0,0,0
2407,1500041038,0.0,0,0,0,0.0,0.0,0,0
2408,1500044000,0.0,0,0,0,0.0,0.0,0,0
2409,1500045043,0.0,0,0,0,0.0,0.0,0,0
2410,1500045276,0.0,0,0,0,0.0,0.0,0,0
2411,1500045704,0.0,0,0,0,0.0,0.0,0,0
2412,1500046892,0.0,0,0,0,0.0,0.0,0,0
2413,1500048421,0.0,0,0,0,0.0,0.0,0,0
2414,1500051173,0.0,0,0,0,0.0,0.0,0,0
2415,1500053845,0.0,0,0,0,0.0,0.0,0,0
2416,1500056517,0.0,0,0,0,0.0,0.0,0,0
2417,1500058973,0.0,0,0,0,0.0,0.0,0,0
2418,1500059684,0.0,0,0,0,0.0,0.0,0,0
2419,1500061248,0.0,0,0,0,0.0,0.0,0,0
2420,1500062363,3.798884153366089,5946,1500044943,1500063020,17420.0,0.0,0,1
2421,1500065124,0.0,0,0,0,0.0,0.0,0,0
2422,1500066865,0.0,0,0,0,0.0,0.0,0,0
2423,1500068728,0.0,0,0,0,0.0,0.0,0,0
2424,1500070270,0.0,0,0,0,0.0,0.0,0,0
2425,1500072941,0.0,0,0,0,0.0,0.0,0,0
2426,1500075613,0.0,0,0,0,0.0,0.0,0,0
2427,1500078416,0.0,0,0,0,0.0,0.0,0,0
2428,1500079573,3.798884153366089,5950,1500074649,1500080368,4924.0,0.0,0,1
2429,1500082835,3.798884153366089,5950,1500074649,1500080368,8186.0,2467.0,0,1
2430,1500085739,3.798884153366089,5950,1500074649,1500080368,11090.0,5371.0,0,1
2431,1500087847,3.798884153366089,5950,1500074649,1500080368,13198.0,7479.0,1,1
2432,1500090848,3.798884153366089,5950,1500074649,1500080368,16199.0,10480.0,1,1
2433,1500093937,3.798884153366089,5950,1500074649,1500080368,19288.0,13569.0,1,1
2434,1500095020,3.798884153366089,5950,1500074649,1500080368,20371.0,14652.0,2,1
2435,1500097558,3.798884153366089,5950,1500074649,1500080368,22909.0,17190.0,3,1
2436,1500100352,3.798884153366089,5950,1500074649,1500080368,25703.0,19984.0,3,1
2437,1500103480,3.798884153366089,5950,1500074649,1500080368,28831.0,23112.0,3,1
2438,1500106442,3.798884153366089,5950,1500074649,1500080368,31793.0,26074.0,4,1
2439,1500109343,3.798884153366089,5950,1500074649,1500080368,34694.0,28975.0,4,1
2440,1500112324,3.798884153366089,5950,1500074649,1500080368,37675.0,31956.0,4,1
2441,1500115112,3.798884153366089,5950,1500074649,1500080368,40463.0,34744.0,4,1
2442,1500118818,0.0,0,0,0,0.0,0.0,0,0
2443,1500119518,0.0,0,0,0,0.0,0.0,0,0
2444,1500120757,0.0,0,0,0,0.0,0.0,0,0
2445,1500123515,0.0,0,0,0,0.0,0.0,0,0
2446,1500126188,0.0,0,0,0,0.0,0.0,0,0
2447,1500127613,0.0,0,0,0,0.0,0.0,0,0
2448,1500132409,3.798884153366089,5952,1500123719,1500130010,8690.0,2399.0,0,1
2449,1500136190,0.0,0,0,0,0.0,0.0,0,0
2450,1500137538,0.0,0,0,0,0.0,0.0,0,0
2451,1500141686,0.0,0,0,0,0.0,0.0,0,0
2452,1500144014,0.0,0,0,0,0.0,0.0,0,0
2453,1500146689,0.0,0,0,0,0.0,0.0,0,0
2454,1500149361,0.0,0,0,0,0.0,0.0,0,0
2455,1500152033,0.0,0,0,0,0.0,0.0,0,0
2456,1500154911,0.0,0,0,0,0.0,0.0,0,0
2457,1500156728,0.0,0,0,0,0.0,0.0,0,0
2458,1500159399,0.0,0,0,0,0.0,0.0,0,0
2459,1500162232,0.0,0,0,0,0.0,0.0,0,0
2460,1500163498,0.0,0,0,0,0.0,0.0,0,0
2461,1500166175,0.0,0,0,0,0.0,0.0,0,0
2462,1500168586,3.798884153366089,5954,1500160533,1500169173,8053.0,0.0,0,1
2463,1500171654,3.798884153366089,5954,1500160533,1500169173,11121.0,2481.0,0,1
2464,1500174683,3.798884153366089,5954,1500160533,1500169173,14150.0,5510.0,0,1
2465,1500177543,3.798884153366089,5954,1500160533,1500169173,17010.0,8370.0,0,1
2466,1500180646,0.0,0,0,0,0.0,0.0,0,0
2467,1500183425,0.0,0,0,0,0.0,0.0,0,0
2468,1500186099,0.0,0,0,0,0.0,0.0,0,0
2469,1500189308,0.0,0,0,0,0.0,0.0,0,0
2470,1500191040,0.0,0,0,0,0.0,0.0,0,0
2471,1500193553,0.0,0,0,0,0.0,0.0,0,0
2472,1500195136,0.0,0,0,0,0.0,0.0,0,0
2473,1500197197,0.0,0,0,0,0.0,0.0,0,0
2474,1500198189,0.0,0,0,0,0.0,0.0,0,0
2475,1500200883,0.0,0,0,0,0.0,0.0,0,0
2476,1500201737,0.0,0,0,0,0.0,0.0,0,0
2477,1500202311,0.0,0,0,0,0.0,0.0,0,0
2478,1500203954,0.0,0,0,0,0.0,0.0,0,0
2479,1500207054,3.798884153366089,5958,1500197820,1500207823,9234.0,0.0,0,1
2480,1500209776,3.798884153366089,5958,1500197820,1500207823,11956.0,1953.0,1,1
2481,1500212542,3.798884153366089,5958,1500197820,1500207823,14722.0,4719.0,3,1
2482,1500215456,3.798884153366089,5958,1500197820,1500207823,17636.0,7633.0,3,1
2483,1500218334,3.798884153366089,5958,1500197820,1500207823,20514.0,10511.0,3,1
2484,1500221181,3.798884153366089,5958,1500197820,1500207823,23361.0,13358.0,3,1
2485,1500224125,3.798884153366089,5958,1500197820,1500207823,26305.0,16302.0,3,1
2486,1500225973,3.798884153366089,5958,1500197820,1500207823,28153.0,18150.0,4,1
2487,1500228871,3.798884153366089,5958,1500197820,1500207823,31051.0,21048.0,4,1
2488,1500229394,0.0,0,0,0,0.0,0.0,0,0
2489,1500229985,0.0,0,0,0,0.0,0.0,0,0
2490,1500232385,0.0,0,0,0,0.0,0.0,0,0
2491,1500235048,0.0,0,0,0,0.0,0.0,0,0
2492,1500237712,0.0,0,0,0,0.0,0.0,0,0
2493,1500240378,0.0,0,0,0,0.0,0.0,0,0
2494,1500243041,0.0,0,0,0,0.0,0.0,0,0
2495,1500245706,0.0,0,0,0,0.0,0.0,0,0
2496,1500248370,0.0,0,0,0,0.0,0.0,0,0
2497,1500251034,0.0,0,0,0,0.0,0.0,0,0
2498,1500253698,0.0,0,0,0,0.0,0.0,0,0
2499,1500317639,0.0,0,0,0,0.0,0.0,0,0
2500,1500323448,0.0,0,0,0,0.0,0.0,0,0
2501,1500325759,0.0,0,0,0,0.0,0.0,0,0
2502,1500327862,0.0,0,0,0,0.0,0.0,0,0
2503,1500330028,0.0,0,0,0,0.0,0.0,0,0
2504,1500332039,0.0,0,0,0,0.0,0.0,0,0
2505,1500332848,0.0,0,0,0,0.0,0.0,0,0
2506,1500334984,0.0,0,0,0,0.0,0.0,0,0
2507,1500336993,0.0,0,0,0,0.0,0.0,0,0
2508,1500339018,0.0,0,0,0,0.0,0.0,0,0
2509,1500341238,0.0,0,0,0,0.0,0.0,0,0
2510,1500343282,0.0,0,0,0,0.0,0.0,0,0
2511,1500345954,0.0,0,0,0,0.0,0.0,0,0
2512,1500348004,0.0,0,0,0,0.0,0.0,0,0
2513,1500350177,0.0,0,0,0,0.0,0.0,0,0
2514,1500352448,3.8005411624908447,5960,1500344782,1500353506,7666.0,0.0,0,1
2515,1500355001,3.8005411624908447,5960,1500344782,1500353506,10219.0,1495.0,1,1
2516,1500356071,3.8005411624908447,5960,1500344782,1500353506,11289.0,2565.0,2,1
2517,1500358151,3.8005411624908447,5960,1500344782,1500353506,13369.0,4645.0,4,1
2518,1500358923,3.8005411624908447,5960,1500344782,1500353506,14141.0,5417.0,5,1
2519,1500361813,3.8005411624908447,5960,1500344782,1500353506,17031.0,8307.0,5,1
2520,1500363605,3.8005411624908447,5960,1500344782,1500353506,18823.0,10099.0,6,1
2521,1500364387,3.8005411624908447,5960,1500344782,1500353506,19605.0,10881.0,7,1
2522,1500366304,3.8005411624908447,5960,1500344782,1500353506,21522.0,12798.0,8,1
2523,1500369154,3.8005411624908447,5960,1500344782,1500353506,24372.0,15648.0,8,1
2524,1500374569,0.0,0,0,0,0.0,0.0,0,0
2525,1500374921,0.0,0,0,0,0.0,0.0,0,0
2526,1500376345,0.0,0,0,0,0.0,0.0,0,0
2527,1500376640,0.0,0,0,0,0.0,0.0,0,0
2528,1500376967,0.0,0,0,0,0.0,0.0,0,0
2529,1500377772,0.0,0,0,0,0.0,0.0,0,0
2530,1500384494,0.0,0,0,0,0.0,0.0,0,0
2531,1500384923,0.0,0,0,0,0.0,0.0,0,0
2532,1500386938,0.0,0,0,0,0.0,0.0,0,0
2533,1500388602,0.0,0,0,0,0.0,0.0,0,0
2534,1500391274,0.0,0,0,0,0.0,0.0,0,0
2535,1500392283,0.0,0,0,0,0.0,0.0,0,0
2536,1500393322,3.8005411624908447,5962,1500384069,1500394071,9253.0,0.0,0,1
2537,1500396691,3.8005411624908447,5962,1500384069,1500394071,12622.0,2620.0,0,1
2538,1500397499,3.8005411624908447,5962,1500384069,1500394071,13430.0,3428.0,1,1
2539,1500400511,3.8005411624908447,5962,1500384069,1500394071,16442.0,6440.0,1,1
2540,1500403504,3.8005411624908447,5962,1500384069,1500394071,19435.0,9433.0,1,1
2541,1500406829,3.8005411624908447,5962,1500384069,1500394071,22760.0,12758.0,2,1
2542,1500409595,3.8005411624908447,5962,1500384069,1500394071,25526.0,15524.0,2,1
2543,1500412468,3.8005411624908447,5962,1500384069,1500394071,28399.0,18397.0,2,1
2544,1500415268,3.8005411624908447,5962,1500384069,1500394071,31199.0,21197.0,2,1
2545,1500418052,3.8005411624908447,5962,1500384069,1500394071,33983.0,23981.0,2,1
2546,1500420803,3.8005411624908447,5962,1500384069,1500394071,36734.0,26732.0,2,1
2547,1500424276,0.0,0,0,0,0.0,0.0,0,0
2548,1500426331,0.0,0,0,0,0.0,0.0,0,0
2549,1500429003,0.0,0,0,0,0.0,0.0,0,0
2550,1500431026,3.8005411624908447,5963,1500423562,1500431597,7464.0,0.0,0,1
2551,1500434056,3.8005411624908447,5963,1500423562,1500431597,10494.0,2459.0,0,1
2552,1500436841,3.8005411624908447,5963,1500423562,1500431597,13279.0,5244.0,1,1
2553,1500438528,0.0,0,0,0,0.0,0.0,0,0
2554,1500441298,0.0,0,0,0,0.0,0.0,0,0
2555,1500444039,0.0,0,0,0,0.0,0.0,0,0
2556,1500444882,0.0,0,0,0,0.0,0.0,0,0
2557,1500447689,0.0,0,0,0,0.0,0.0,0,0
2558,1500449343,3.8005411624908447,5965,1500440757,1500449005,8586.0,338.0,1,1
2559,1500450211,3.8005411624908447,5965,1500440757,1500449005,9454.0,1206.0,2,1
2560,1500453015,3.8005411624908447,5965,1500440757,1500449005,12258.0,4010.0,2,1
2561,1500454853,3.8005411624908447,5965,1500440757,1500449005,14096.0,5848.0,3,1
2562,1500458725,0.0,0,0,0,0.0,0.0,0,0
2563,1500459263,0.0,0,0,0,0.0,0.0,0,0
2564,1500462011,0.0,0,0,0,0.0,0.0,0,0
2565,1500465889,3.8005411624908447,5966,1500457287,1500465746,8602.0,143.0,0,1
2566,1500467597,0.0,0,0,0,0.0,0.0,0,0
2567,1500470315,0.0,0,0,0,0.0,0.0,0,0
2568,1500473041,0.0,0,0,0,0.0,0.0,0,0
2569,1500475712,0.0,0,0,0,0.0,0.0,0,0
2570,1500478384,0.0,0,0,0,0.0,0.0,0,0
2571,1500480003,0.0,0,0,0,0.0,0.0,0,0
2572,1500482602,0.0,0,0,0,0.0,0.0,0,0
2573,1500483102,0.0,0,0,0,0.0,0.0,0,0
2574,1500485774,0.0,0,0,0,0.0,0.0,0,0
2575,1500488445,0.0,0,0,0,0.0,0.0,0,0
2576,1500491117,0.0,0,0,0,0.0,0.0,0,0
2577,1500493790,0.0,0,0,0,0.0,0.0,0,0
2578,1500496538,0.0,0,0,0,0.0,0.0,0,0
2579,1500498064,0.0,0,0,0,0.0,0.0,0,0
2580,1500499263,0.0,0,0,0,0.0,0.0,0,0
2581,1500502136,0.0,0,0,0,0.0,0.0,0,0
2582,1500504808,0.0,0,0,0,0.0,0.0,0,0
2583,1500507453,3.8005411624908447,5971,1500499032,1500508324,8421.0,0.0,0,1
2584,1500510541,3.8005411624908447,5971,1500499032,1500508324,11509.0,2217.0,0,1
2585,1500512284,0.0,0,0,0,0.0,0.0,0,0
2586,1500515126,0.0,0,0,0,0.0,0.0,0,0
2587,1500515779,0.0,0,0,0,0.0,0.0,0,0
2588,1500518477,0.0,0,0,0,0.0,0.0,0,0
2589,1500520350,0.0,0,0,0,0.0,0.0,0,0
2590,1500523238,0.0,0,0,0,0.0,0.0,0,0
2591,1500524535,3.8005411624908447,5974,1500520184,1500525365,4351.0,0.0,0,1
2592,1500527249,0.0,0,0,0,0.0,0.0,0,0
2593,1500530022,0.0,0,0,0,0.0,0.0,0,0
2594,1500531558,0.0,0,0,0,0.0,0.0,0,0
2595,1500533849,0.0,0,0,0,0.0,0.0,0,0
2596,1500536521,0.0,0,0,0,0.0,0.0,0,0
2597,1500538184,0.0,0,0,0,0.0,0.0,0,0
2598,1500540601,0.0,0,0,0,0.0,0.0,0,0
2599,1500541607,0.0,0,0,0,0.0,0.0,0,0
2600,1500544023,0.0,0,0,0,0.0,0.0,0,0
2601,1500544840,0.0,0,0,0,0.0,0.0,0,0
2602,1500545647,0.0,0,0,0,0.0,0.0,0,0
2603,1500546353,0.0,0,0,0,0.0,0.0,0,0
2604,1500549043,0.0,0,0,0,0.0,0.0,0,0
2605,1500551706,0.0,0,0,0,0.0,0.0,0,0
2606,1500553773,3.8005411624908447,5976,1500541133,1500554479,12640.0,0.0,0,1
2607,1500556002,3.8005411624908447,5976,1500541133,1500554479,14869.0,1523.0,1,1
2608,1500558968,3.8005411624908447,5976,1500541133,1500554479,17835.0,4489.0,1,1
2609,1500560280,3.8005411624908447,5976,1500541133,1500554479,19147.0,5801.0,2,1
2610,1500563270,3.8005411624908447,5976,1500541133,1500554479,22137.0,8791.0,3,1
2611,1500566161,3.8005411624908447,5976,1500541133,1500554479,25028.0,11682.0,3,1
2612,1500569027,3.8005411624908447,5976,1500541133,1500554479,27894.0,14548.0,3,1
2613,1500571834,3.8005411624908447,5976,1500541133,1500554479,30701.0,17355.0,3,1
2614,1500574741,3.8005411624908447,5976,1500541133,1500554479,33608.0,20262.0,3,1
2615,1500577577,3.8005411624908447,5976,1500541133,1500554479,36444.0,23098.0,3,1
2616,1500580586,3.8005411624908447,5976,1500541133,1500554479,39453.0,26107.0,4,1
2617,1500583380,3.8005411624908447,5976,1500541133,1500554479,42247.0,28901.0,4,1
2618,1500586204,3.8005411624908447,5976,1500541133,1500554479,45071.0,31725.0,4,1
2619,1500588965,3.8005411624908447,5976,1500541133,1500554479,47832.0,34486.0,4,1
2620,1500591963,3.8005411624908447,5976,1500541133,1500554479,50830.0,37484.0,4,1
2621,1500594701,3.8005411624908447,5976,1500541133,1500554479,53568.0,40222.0,4,1
2622,1500597451,3.8005411624908447,5976,1500541133,1500554479,56318.0,42972.0,4,1
2623,1500600197,3.8005411624908447,5976,1500541133,1500554479,59064.0,45718.0,4,1
2624,1500603149,3.8005411624908447,5976,1500541133,1500554479,62016.0,48670.0,4,1
2625,1500606240,3.8005411624908447,5976,1500541133,1500554479,65107.0,51761.0,4,1
2626,1500608989,3.8005411624908447,5976,1500541133,1500554479,67856.0,54510.0,4,1
2627,1500610978,0.0,0,0,0,0.0,0.0,0,0
2628,1500612028,0.0,0,0,0,0.0,0.0,0,0
2629,1500614773,0.0,0,0,0,0.0,0.0,0,0
