in_fill,time,lumi_inst,lumi_in_fill,lumi_since_last_point,lumi_last_fill,fill_num,time_in_fill,time_in_fill_stable,time_from_last_fill,last_dump_duration,last_fill_duration
0,1501093493,0.0,0.0,44.684424535000005,105.17201805600001,0,0,0.0,44,44,2678
0,1501094393,0.0,0.0,0.0,105.17201805600001,0,0,0.0,944,944,2678
0,1501095293,0.0,0.0,0.0,105.17201805600001,0,0,0.0,1844,1844,2678
0,1501096193,0.0,0.0,0.0,105.17201805600001,0,0,0.0,2744,2744,2678
0,1501097093,0.0,0.0,0.0,105.17201805600001,0,0,0.0,3644,3644,2678
0,1501097993,0.0,0.0,0.0,105.17201805600001,0,0,0.0,4544,4544,2678
0,1501098893,0.0,0.0,0.0,105.17201805600001,0,0,0.0,5444,5444,2678
0,1501099793,0.0,0.0,0.0,105.17201805600001,0,0,0.0,6344,6344,2678
0,1501100693,0.0,0.0,0.0,105.17201805600001,0,0,0.0,7244,7244,2678
0,1501101593,0.0,0.0,0.0,105.17201805600001,0,0,0.0,8144,8144,2678
0,1501102493,0.0,0.0,0.0,105.17201805600001,0,0,0.0,9044,9044,2678
0,1501103393,0.0,0.0,0.0,105.17201805600001,0,0,0.0,9944,9944,2678
0,1501104293,0.0,0.0,0.0,105.17201805600001,0,0,0.0,10844,10844,2678
0,1501105193,0.0,0.0,0.0,105.17201805600001,0,0,0.0,11744,11744,2678
0,1501106093,0.0,0.0,0.0,105.17201805600001,0,0,0.0,12644,12644,2678
0,1501106993,0.0,0.0,0.0,105.17201805600001,0,0,0.0,13544,13544,2678
0,1501107893,0.0,0.0,0.0,105.17201805600001,0,0,0.0,14444,14444,2678
0,1501108793,0.0,0.0,0.0,105.17201805600001,0,0,0.0,15344,15344,2678
0,1501109693,0.0,0.0,0.0,105.17201805600001,0,0,0.0,16244,16244,2678
0,1501110593,0.0,0.0,0.0,105.17201805600001,0,0,0.0,17144,17144,2678
0,1501111493,0.0,0.0,0.0,105.17201805600001,0,0,0.0,18044,18044,2678
0,1501112393,0.0,0.0,0.0,105.17201805600001,0,0,0.0,18944,18944,2678
0,1501113293,0.0,0.0,0.0,105.17201805600001,0,0,0.0,19844,19844,2678
0,1501114193,0.0,0.0,0.0,105.17201805600001,0,0,0.0,20744,20744,2678
0,1501115093,0.0,0.0,0.0,105.17201805600001,0,0,0.0,21644,21644,2678
0,1501115993,0.0,0.0,0.0,105.17201805600001,0,0,0.0,22544,22544,2678
0,1501116893,0.0,0.0,0.0,105.17201805600001,0,0,0.0,23444,23444,2678
0,1501117793,0.0,0.0,0.0,105.17201805600001,0,0,0.0,24344,24344,2678
0,1501118693,0.0,0.0,0.0,105.17201805600001,0,0,0.0,25244,25244,2678
0,1501119593,0.0,0.0,0.0,105.17201805600001,0,0,0.0,26144,26144,2678
0,1501120493,0.0,0.0,0.0,105.17201805600001,0,0,0.0,27044,27044,2678
0,1501121393,0.0,0.0,0.0,105.17201805600001,0,0,0.0,27944,27944,2678
0,1501122293,0.0,0.0,0.0,105.17201805600001,0,0,0.0,28844,28844,2678
0,1501123193,0.0,0.0,0.0,105.17201805600001,0,0,0.0,29744,29744,2678
0,1501124093,0.0,0.0,0.0,105.17201805600001,0,0,0.0,30644,30644,2678
0,1501124993,0.0,0.0,21.482035199,21.482035199000002,0,0,0.0,150,150,349
0,1501125893,0.0,0.0,0.0,21.482035199000002,0,0,0.0,1050,1050,349
0,1501126793,0.0,0.0,0.0,21.482035199000002,0,0,0.0,1950,1950,349
0,1501127693,0.0,0.0,0.0,21.482035199000002,0,0,0.0,2850,2850,349
0,1501128593,0.0,0.0,0.0,21.482035199000002,0,0,0.0,3750,3750,349
0,1501129493,0.0,0.0,0.0,21.482035199000002,0,0,0.0,4650,4650,349
0,1501130393,0.0,0.0,0.0,21.482035199000002,0,0,0.0,5550,5550,349
0,1501131293,0.0,0.0,0.0,21.482035199000002,0,0,0.0,6450,6450,349
0,1501132193,0.0,0.0,0.0,21.482035199000002,0,0,0.0,7350,7350,349
0,1501133093,0.0,0.0,0.0,21.482035199000002,0,0,0.0,8250,8250,349
0,1501133993,0.0,0.0,0.0,21.482035199000002,0,0,0.0,9150,9150,349
0,1501134893,0.0,0.0,0.0,21.482035199000002,0,0,0.0,10050,10050,349
0,1501135793,0.0,0.0,0.0,21.482035199000002,0,0,0.0,10950,10950,349
0,1501136693,0.0,0.0,0.0,21.482035199000002,0,0,0.0,11850,11850,349
0,1501137593,0.0,0.0,0.0,21.482035199000002,0,0,0.0,12750,12750,349
0,1501138493,0.0,0.0,0.0,21.482035199000002,0,0,0.0,13650,13650,349
0,1501139393,0.0,0.0,0.0,21.482035199000002,0,0,0.0,14550,14550,349
0,1501140293,0.0,0.0,0.0,21.482035199000002,0,0,0.0,15450,15450,349
0,1501141193,0.0,0.0,0.0,21.482035199000002,0,0,0.0,16350,16350,349
0,1501142093,0.0,0.0,0.0,21.482035199000002,0,0,0.0,17250,17250,349
0,1501142993,0.0,0.0,0.0,21.482035199000002,0,0,0.0,18150,18150,349
0,1501143893,0.0,0.0,0.0,21.482035199000002,0,0,0.0,19050,19050,349
0,1501144793,0.0,0.0,0.0,21.482035199000002,0,0,0.0,19950,19950,349
0,1501145693,0.0,0.0,0.0,21.482035199000002,0,0,0.0,20850,20850,349
0,1501146593,0.0,0.0,0.0,21.482035199000002,0,0,0.0,21750,21750,349
0,1501147493,0.0,0.0,0.0,21.482035199000002,0,0,0.0,22650,22650,349
0,1501148393,0.0,0.0,0.0,21.482035199000002,0,0,0.0,23550,23550,349
0,1501149293,0.0,0.0,0.0,21.482035199000002,0,0,0.0,24450,24450,349
0,1501150193,0.0,0.0,0.0,21.482035199000002,0,0,0.0,25350,25350,349
0,1501151093,0.0,0.0,0.0,21.482035199000002,0,0,0.0,26250,26250,349
0,1501151993,0.0,0.0,0.0,21.482035199000002,0,0,0.0,27150,27150,349
0,1501152893,0.0,0.0,0.0,21.482035199000002,0,0,0.0,28050,28050,349
0,1501153793,0.0,0.0,0.0,21.482035199000002,0,0,0.0,28950,28950,349
0,1501154693,0.0,0.0,0.0,21.482035199000002,0,0,0.0,29850,29850,349
0,1501155593,0.0,0.0,0.0,21.482035199000002,0,0,0.0,30750,30750,349
0,1501156493,0.0,0.0,0.0,21.482035199000002,0,0,0.0,31650,31650,349
1,1501157393,12.412979399000001,14.030769119000002,14.030769119,21.482035199000002,6012,186,0.0,32550,32364,349
1,1501158293,48.416824854,1858.9274773949996,1844.8967082759998,21.482035199000002,6012,1087,396.0,33450,32363,349
1,1501159193,48.305920495,3307.2495086149997,1448.3220312199999,21.482035199000002,6012,1996,1305.0,34350,32354,349
1,1501160093,47.578881427,5175.898743211001,1868.649234596,21.482035199000002,6012,2905,2214.0,35250,32345,349
1,1501160993,47.409732133,6984.353965927999,1808.4552227170002,21.482035199000002,6012,3791,3100.0,36150,32359,349
1,1501161893,47.157828346,8828.879504463996,1844.525538536,21.482035199000002,6012,4700,4009.0,37050,32350,349
1,1501162793,46.502853491,10616.016066626997,1787.136562163,21.482035199000002,6012,5586,4895.0,37950,32364,349
1,1501163693,46.576821224,12433.892629915994,1817.876563289,21.482035199000002,6012,6495,5804.0,38850,32355,349
1,1501164593,45.919990088999995,14238.336746811992,1804.4441168960002,21.482035199000002,6012,7405,6714.0,39750,32345,349
1,1501165493,46.07457537,15988.787922749989,1750.451175938,21.482035199000002,6012,8290,7599.0,40650,32360,349
1,1501166393,45.644382613999994,17773.535936817985,1784.7480140679997,21.482035199000002,6012,9200,8509.0,41550,32350,349
1,1501167293,45.600173708,19504.45149751198,1730.9155606939999,21.482035199000002,6012,10085,9394.0,42450,32365,349
1,1501168193,45.152818704,21270.254943487973,1765.8034459760001,21.482035199000002,6012,10995,10304.0,43350,32355,349
1,1501169093,44.921486828,23021.79918733997,1751.544243852,21.482035199000002,6012,11904,11213.0,44250,32346,349
1,1501169993,44.400291918,24712.90025270597,1691.1010653659998,21.482035199000002,6012,12790,12099.0,45150,32360,349
1,1501170893,44.452923553000005,26446.381591718968,1733.4813390129998,21.482035199000002,6012,13699,13008.0,46050,32351,349
1,1501171793,44.590477193000005,28136.34008931297,1689.958497594,21.482035199000002,6012,14584,13893.0,46950,32366,349
1,1501172693,44.344000523000005,29863.95751944096,1727.617430128,21.482035199000002,6012,15494,14803.0,47850,32356,349
1,1501173593,43.855332186000005,31581.926156412967,1717.9686369719998,21.482035199000002,6012,16403,15712.0,48750,32347,349
1,1501174493,43.650613466,33248.691409672974,1666.76525326,21.482035199000002,6012,17289,16598.0,49650,32361,349
1,1501175393,43.45279188,34950.79004693797,1702.0986372650002,21.482035199000002,6012,18198,17507.0,50550,32352,349
1,1501176293,43.399212653,36645.65132306396,1651.4620634729997,21.482035199000002,6012,19107,18416.0,51450,32343,349
1,1501177193,43.062912066,38288.57007168797,1686.3179612770002,21.482035199000002,6012,19993,19302.0,52350,32357,349
1,1501178093,42.842926282,39958.859866027975,1670.28979434,21.482035199000002,6012,20902,20211.0,53250,32348,349
1,1501178993,42.626461314000004,41582.311829028986,1623.4519630009997,21.482035199000002,6012,21788,21097.0,54150,32362,349
1,1501179893,42.723012854000004,43243.99306363599,1661.6812346070003,21.482035199000002,6012,22697,22006.0,55050,32353,349
1,1501180793,42.503682880999996,44899.58517097798,1655.592107342,21.482035199000002,6012,23606,22915.0,55950,32344,349
1,1501181693,42.018199119,46503.84749253899,1646.766004442,21.482035199000002,6012,24492,23801.0,56850,32358,349
1,1501182593,42.148730576,48145.383096246,1641.5356037069996,21.482035199000002,6012,25401,24710.0,57750,32349,349
1,1501183493,42.08294659,49743.263934866,1597.88083862,21.482035199000002,6012,26287,25596.0,58650,32363,349
1,1501184393,41.610089975,51371.24595883599,1627.98202397,21.482035199000002,6012,27196,26505.0,59550,32354,349
1,1501185293,41.576148961,52993.036651791,1621.790692955,21.482035199000002,6012,28105,27414.0,60450,32345,349
1,1501186193,41.455643636,54565.098630536,1572.061978745,21.482035199000002,6012,28991,28300.0,61350,32359,349
1,1501187093,12.674188203,55996.044199598,1430.9455690620002,21.482035199000002,6012,29900,29209.0,62250,32350,349
0,1501187993,0.0,0.0,0.0,55996.044199598,0,0,0.0,906,906,29900
0,1501188893,0.0,0.0,0.0,55996.044199598,0,0,0.0,1806,1806,29900
0,1501189793,0.0,0.0,0.0,55996.044199598,0,0,0.0,2706,2706,29900
0,1501190693,0.0,0.0,0.0,55996.044199598,0,0,0.0,3606,3606,29900
0,1501191593,0.0,0.0,0.0,55996.044199598,0,0,0.0,4506,4506,29900
0,1501192493,0.0,0.0,0.0,55996.044199598,0,0,0.0,5406,5406,29900
0,1501193393,0.0,0.0,0.0,55996.044199598,0,0,0.0,6306,6306,29900
0,1501194293,0.0,0.0,0.0,55996.044199598,0,0,0.0,7206,7206,29900
0,1501195193,0.0,0.0,0.0,55996.044199598,0,0,0.0,8106,8106,29900
0,1501196093,0.0,0.0,0.0,55996.044199598,0,0,0.0,9006,9006,29900
0,1501196993,0.0,0.0,0.065412243,0.065412243,0,0,0.0,166,166,0
0,1501197893,0.0,0.0,0.0,0.065412243,0,0,0.0,1066,1066,0
0,1501198793,0.0,0.0,0.0,0.065412243,0,0,0.0,1966,1966,0
0,1501199693,0.0,0.0,0.0,0.065412243,0,0,0.0,2866,2866,0
0,1501200593,0.0,0.0,0.0,0.065412243,0,0,0.0,3766,3766,0
0,1501201493,0.0,0.0,0.0,0.065412243,0,0,0.0,4666,4666,0
0,1501202393,0.0,0.0,0.0,0.065412243,0,0,0.0,5566,5566,0
0,1501203293,0.0,0.0,0.0,0.065412243,0,0,0.0,6466,6466,0
0,1501204193,0.0,0.0,0.0,0.065412243,0,0,0.0,7366,7366,0
1,1501205093,64.397717803,739.3625315169999,739.362531517,0.065412243,6015,613,70.0,8266,7653,0
0,1501205993,0.0,0.0,913.524881325,1652.8874128419998,0,0,0.0,491,491,1033
0,1501206893,0.0,0.0,0.0,1652.8874128419998,0,0,0.0,1391,1391,1033
0,1501207793,0.0,0.0,0.0,1652.8874128419998,0,0,0.0,2291,2291,1033
0,1501208693,0.0,0.0,0.0,1652.8874128419998,0,0,0.0,3191,3191,1033
0,1501209593,0.0,0.0,0.0,1652.8874128419998,0,0,0.0,4091,4091,1033
0,1501210493,0.0,0.0,0.0,1652.8874128419998,0,0,0.0,4991,4991,1033
0,1501211393,0.0,0.0,0.0,1652.8874128419998,0,0,0.0,5891,5891,1033
0,1501212293,0.0,0.0,0.0,1652.8874128419998,0,0,0.0,6791,6791,1033
0,1501213193,0.0,0.0,0.0,1652.8874128419998,0,0,0.0,7691,7691,1033
1,1501214093,64.38183938899999,672.631494022,672.631494022,1652.8874128419998,6016,421,94.0,8591,8170,1033
1,1501214993,64.06025843100001,2708.9862554819993,2036.3547614600002,1652.8874128419998,6016,1330,1003.0,9491,8161,1033
1,1501215893,64.000829701,5144.100975328997,2435.1147198470003,1652.8874128419998,6016,2216,1889.0,10391,8175,1033
1,1501216793,64.303447709,7640.971249316994,2496.870273988,1652.8874128419998,6016,3125,2798.0,11291,8166,1033
1,1501217693,64.070017793,10072.58276973799,2431.611520421,1652.8874128419998,6016,4011,3684.0,12191,8180,1033
1,1501218593,64.10517039,12574.407887010992,2501.8251172729993,1652.8874128419998,6016,4918,4591.0,13091,8173,1033
1,1501219493,63.877087003,15068.859045432988,2494.451158422,1652.8874128419998,6016,5810,5483.0,13991,8181,1033
1,1501220393,63.58242765399999,17555.471069163985,2486.6120237310006,1652.8874128419998,6016,6712,6385.0,14891,8179,1033
1,1501221293,64.05637914100001,20040.301487033976,2484.8304178699996,1652.8874128419998,6016,7621,7294.0,15791,8170,1033
1,1501222193,63.653555391000005,22527.989285821975,2487.687798788,1652.8874128419998,6016,8530,8203.0,16691,8161,1033
1,1501223093,63.511238783,24940.19269349897,2412.203407677,1652.8874128419998,6016,9416,9089.0,17591,8175,1033
1,1501223993,63.67994345899999,27421.98504888197,2481.7923553829996,1652.8874128419998,6016,10325,9998.0,18491,8166,1033
1,1501224893,63.34606326,29840.52487747997,2418.539828598,1652.8874128419998,6016,11211,10884.0,19391,8180,1033
1,1501225793,63.26615987899999,32315.155167752968,2474.630290273,1652.8874128419998,6016,12120,11793.0,20291,8171,1033
1,1501226693,63.34537966,34788.44521316797,2473.2900454150003,1652.8874128419998,6016,13029,12702.0,21191,8162,1033
1,1501227593,63.459624211000005,37266.264502565966,2477.8192893980004,1652.8874128419998,6016,13928,13601.0,22091,8163,1033
1,1501228493,63.618030427,39672.716828685974,2406.4523261199997,1652.8874128419998,6016,14814,14487.0,22991,8177,1033
1,1501229393,60.356541924,41091.43152553996,1418.714696854,1652.8874128419998,6016,15723,15396.0,23891,8168,1033
1,1501230293,0.5019727,41869.84766212296,778.416136583,1652.8874128419998,6016,16609,16282.0,24791,8182,1033
1,1501231193,63.829396183,42746.701749324966,876.8540872019998,1652.8874128419998,6016,17518,17191.0,25691,8173,1033
1,1501232093,17.384650074,43993.444545565966,1246.742796241,1652.8874128419998,6016,18427,18100.0,26591,8164,1033
1,1501232993,2.578966794,44783.46854324996,790.023997684,1652.8874128419998,6016,19313,18986.0,27491,8178,1033
1,1501233893,64.156306997,45843.491274816944,1060.022731567,1652.8874128419998,6016,20222,19895.0,28391,8169,1033
1,1501234793,64.185340541,48300.15670403996,2456.665429223,1652.8874128419998,6016,21131,20804.0,29291,8160,1033
1,1501235693,17.30448687,49855.52457078094,1619.5532072819997,1652.8874128419998,6016,22017,21690.0,30191,8174,1033
1,1501236593,64.248520734,51075.008668586925,1219.4840978060001,1652.8874128419998,6016,22926,22599.0,31091,8165,1033
1,1501237493,40.505020158,52271.26668167491,1196.2580130879999,1652.8874128419998,6016,23812,23485.0,31991,8179,1033
1,1501238393,60.705978189,53667.716399105884,1396.449717431,1652.8874128419998,6016,24721,24394.0,32891,8170,1033
1,1501239293,54.469646297,55033.532158372895,1365.815759267,1652.8874128419998,6016,25630,25303.0,33791,8161,1033
1,1501240193,1.112197162,55824.71480277588,791.182644403,1652.8874128419998,6016,26516,26189.0,34691,8175,1033
1,1501241093,0.284764822,56763.67147871488,938.956675939,1652.8874128419998,6016,27425,27098.0,35591,8166,1033
1,1501241993,64.083272962,59047.559141984886,2283.88766327,1652.8874128419998,6016,28311,27984.0,36491,8180,1033
1,1501242893,64.084523449,61547.668840317885,2500.109698333,1652.8874128419998,6016,29214,28887.0,37391,8177,1033
1,1501243793,64.339873024,64053.89322866289,2506.224388345,1652.8874128419998,6016,30123,29796.0,38291,8168,1033
1,1501244693,64.523044453,66503.74928030992,2449.8560516469997,1652.8874128419998,6016,31009,30682.0,39191,8182,1033
1,1501245593,41.431231339,68976.60943864685,2472.860158337001,1652.8874128419998,6016,31909,31582.0,40091,8182,1033
1,1501246493,0.33026998,69735.90568814086,759.296249494,1652.8874128419998,6016,32818,32491.0,40991,8173,1033
1,1501247393,63.399389611000004,70768.66879462385,1032.763106483,1652.8874128419998,6016,33727,33400.0,41891,8164,1033
1,1501248293,64.01745285,72096.18047557386,1327.51168095,1652.8874128419998,6016,34613,34286.0,42791,8178,1033
1,1501249193,0.444880906,72327.85820451083,231.67772893700004,1652.8874128419998,6016,35522,35195.0,43691,8169,1033
1,1501250093,0.665666481,72854.11251088485,526.2543063740001,1652.8874128419998,6016,36431,36104.0,44591,8160,1033
1,1501250993,64.723472611,73264.87485617488,411.428011771,1652.8874128419998,6016,37317,36990.0,45491,8174,1033
1,1501251893,64.632275937,75855.13475908186,2590.2599029069997,1652.8874128419998,6016,38230,37903.0,46391,8161,1033
1,1501252793,64.9113292,78318.82225993086,2463.687500849,1652.8874128419998,6016,39116,38789.0,47291,8175,1033
1,1501253693,64.978149702,80852.11829390888,2533.296033978,1652.8874128419998,6016,40025,39698.0,48191,8166,1033
1,1501254593,65.019799276,83323.93145229088,2471.813158382,1652.8874128419998,6016,40911,40584.0,49091,8180,1033
1,1501255493,65.10728339100001,85854.63535878289,2530.703906492001,1652.8874128419998,6016,41820,41493.0,49991,8171,1033
1,1501256393,64.983240576,88388.58105165088,2533.945692868,1652.8874128419998,6016,42729,42402.0,50891,8162,1033
1,1501257293,64.596439741,90857.11355850488,2468.5325068539996,1652.8874128419998,6016,43615,43288.0,51791,8176,1033
1,1501258193,64.740306953,93384.44814000193,2527.334581497001,1652.8874128419998,6016,44524,44197.0,52691,8167,1033
1,1501259093,64.60627691,95849.94285669392,2465.4947166919997,1652.8874128419998,6016,45410,45083.0,53591,8181,1033
1,1501259993,64.774259082,98367.19939152988,2517.256534836,1652.8874128419998,6016,46317,45990.0,54491,8174,1033
1,1501260893,60.802304641000006,100647.46119784487,2280.261806315,1652.8874128419998,6016,47226,46899.0,55391,8165,1033
1,1501261793,36.885280842,102550.75710976888,1903.295911924,1652.8874128419998,6016,48111,47784.0,56291,8180,1033
1,1501262693,49.52355643,104371.93723907688,1821.1801293080002,1652.8874128419998,6016,49020,48693.0,57191,8171,1033
1,1501263593,28.669627103000003,105778.33324323485,1406.396004158,1652.8874128419998,6016,49929,49602.0,58091,8162,1033
1,1501264493,62.438503796999996,107761.37816206286,1983.0449188280002,1652.8874128419998,6016,50815,50488.0,58991,8176,1033
1,1501265393,64.518598275,109696.53079391483,1935.1526318519998,1652.8874128419998,6016,51724,51397.0,59891,8167,1033
1,1501266293,42.932300022,111692.41822074888,1995.8874268339998,1652.8874128419998,6016,52610,52283.0,60791,8181,1033
1,1501267193,64.217002888,113769.42835961291,2077.010138864,1652.8874128419998,6016,53519,53192.0,61691,8172,1033
1,1501268093,64.11407941899999,115670.9801719739,1901.5518123610002,1652.8874128419998,6016,54428,54101.0,62591,8163,1033
1,1501268993,43.525759223,117666.80065326091,1995.820481287,1652.8874128419998,6016,55314,54987.0,63491,8177,1033
1,1501269893,0.21714038300000002,119729.94919644392,2063.1485431829997,1652.8874128419998,6016,56223,55896.0,64391,8168,1033
1,1501270793,0.2095283,120472.46783559692,742.5186391530001,1652.8874128419998,6016,57109,56782.0,65291,8182,1033
1,1501271693,3.05825821,121357.62001851089,885.152182914,1652.8874128419998,6016,58018,57691.0,66191,8173,1033
0,1501272593,0.0,0.0,1342.2602492949998,122699.88026780587,0,0,0.0,120,120,58811
0,1501273493,0.0,0.0,0.0,122699.88026780587,0,0,0.0,1020,1020,58811
0,1501274393,0.0,0.0,0.0,122699.88026780587,0,0,0.0,1920,1920,58811
0,1501275293,0.0,0.0,0.0,122699.88026780587,0,0,0.0,2820,2820,58811
0,1501276193,0.0,0.0,0.0,122699.88026780587,0,0,0.0,3720,3720,58811
0,1501277093,0.0,0.0,0.0,122699.88026780587,0,0,0.0,4620,4620,58811
0,1501277993,0.0,0.0,0.0,122699.88026780587,0,0,0.0,5520,5520,58811
0,1501278893,0.0,0.0,0.0,122699.88026780587,0,0,0.0,6420,6420,58811
0,1501279793,0.0,0.0,0.0,122699.88026780587,0,0,0.0,7320,7320,58811
0,1501280693,0.0,0.0,0.0,122699.88026780587,0,0,0.0,8220,8220,58811
0,1501281593,0.0,0.0,0.0,122699.88026780587,0,0,0.0,9120,9120,58811
0,1501282493,0.0,0.0,0.0,122699.88026780587,0,0,0.0,10020,10020,58811
0,1501283393,0.0,0.0,0.0,122699.88026780587,0,0,0.0,10920,10920,58811
0,1501284293,0.0,0.0,0.0,122699.88026780587,0,0,0.0,11820,11820,58811
1,1501285193,3.347456054,74.808646526,74.808646526,122699.88026780587,6018,492,0.0,12720,12228,58811
1,1501286093,83643.764728521,1394917.10225603,1394842.2936095041,122699.88026780587,6018,1391,94.0,13620,12229,58811
0,1501286993,0.0,0.0,1720905.1973194887,3115822.299575519,0,0,0.0,331,331,1973
0,1501287893,0.0,0.0,0.0,3115822.299575519,0,0,0.0,1231,1231,1973
0,1501288793,0.0,0.0,0.0,3115822.299575519,0,0,0.0,2131,2131,1973
0,1501289693,0.0,0.0,0.0,3115822.299575519,0,0,0.0,3031,3031,1973
0,1501290593,0.0,0.0,0.0,3115822.299575519,0,0,0.0,3931,3931,1973
0,1501291493,0.0,0.0,0.0,3115822.299575519,0,0,0.0,4831,4831,1973
0,1501292393,0.0,0.0,0.0,3115822.299575519,0,0,0.0,5731,5731,1973
0,1501293293,0.0,0.0,0.0,3115822.299575519,0,0,0.0,6631,6631,1973
0,1501294193,0.0,0.0,0.0,3115822.299575519,0,0,0.0,7531,7531,1973
0,1501295093,0.0,0.0,0.0,3115822.299575519,0,0,0.0,8431,8431,1973
0,1501295993,0.0,0.0,0.0,3115822.299575519,0,0,0.0,9331,9331,1973
0,1501296893,0.0,0.0,0.0,3115822.299575519,0,0,0.0,10231,10231,1973
0,1501297793,0.0,0.0,0.0,3115822.299575519,0,0,0.0,11131,11131,1973
0,1501298693,0.0,0.0,0.0,3115822.299575519,0,0,0.0,12031,12031,1973
0,1501299593,0.0,0.0,0.0,3115822.299575519,0,0,0.0,12931,12931,1973
0,1501300493,0.0,0.0,0.0,3115822.299575519,0,0,0.0,13831,13831,1973
0,1501301393,0.0,0.0,0.0,3115822.299575519,0,0,0.0,14731,14731,1973
0,1501302293,0.0,0.0,0.0,3115822.299575519,0,0,0.0,15631,15631,1973
0,1501303193,0.0,0.0,0.0,3115822.299575519,0,0,0.0,16531,16531,1973
0,1501304093,0.0,0.0,0.0,3115822.299575519,0,0,0.0,17431,17431,1973
0,1501304993,0.0,0.0,0.0,3115822.299575519,0,0,0.0,18331,18331,1973
0,1501305893,0.0,0.0,0.0,3115822.299575519,0,0,0.0,19231,19231,1973
0,1501306793,0.0,0.0,0.0,3115822.299575519,0,0,0.0,20131,20131,1973
0,1501307693,0.0,0.0,0.0,3115822.299575519,0,0,0.0,21031,21031,1973
1,1501308593,3.0684993560000002,36.297739226000004,36.297739226000004,3115822.299575519,6019,256,0.0,21931,21675,1973
1,1501309493,83031.560840658,1239615.9850602688,1239579.6873210429,3115822.299575519,6019,1161,140.0,22831,21670,1973
1,1501310393,80307.756633631,4421260.408356714,3181644.4232964446,3115822.299575519,6019,2070,1049.0,23731,21661,1973
1,1501311293,78866.631458863,7023516.584165005,2602256.1758082914,3115822.299575519,6019,2956,1935.0,24631,21675,1973
1,1501312193,77074.660847746,10060687.986737726,3037171.4025727203,3115822.299575519,6019,3865,2844.0,25531,21666,1973
1,1501313093,75358.359210832,12956087.089659017,2895399.1029212913,3115822.299575519,6019,4751,3730.0,26431,21680,1973
1,1501313993,1431.336379795,15121942.61563168,2165855.5259726616,3115822.299575519,6019,5660,4639.0,27331,21671,1973
1,1501314893,1336.035305501,15176251.754937835,54309.13930614999,3115822.299575519,6019,6551,5530.0,28231,21680,1973
1,1501315793,1297.577553131,15227510.211902339,51258.456964507,3115822.299575519,6019,7460,6439.0,29131,21671,1973
1,1501316693,1180.551829411,15277470.47044938,49960.258547045996,3115822.299575519,6019,8369,7348.0,30031,21662,1973
1,1501317593,1162.784367557,15322272.342077004,44801.87162762699,3115822.299575519,6019,9255,8234.0,30931,21676,1973
1,1501318493,1399.8127981110001,15369128.590820398,46856.248743398995,3115822.299575519,6019,10164,9143.0,31831,21667,1973
1,1501319393,1385.93796532,15423000.263356172,53871.672535770005,3115822.299575519,6019,11073,10052.0,32731,21658,1973
1,1501320293,1378.28831563,15475354.788805334,53740.463414489,3115822.299575519,6019,11959,10938.0,33631,21672,1973
1,1501321193,1369.692608131,15528842.299357222,53487.51055189399,3115822.299575519,6019,12868,11847.0,34531,21663,1973
0,1501322093,0.0,0.0,21693.105658179,15550535.4050154,0,0,0.0,532,532,13241
0,1501322993,0.0,0.0,0.0,15550535.4050154,0,0,0.0,1432,1432,13241
0,1501323893,0.0,0.0,0.0,15550535.4050154,0,0,0.0,2332,2332,13241
0,1501324793,0.0,0.0,0.0,15550535.4050154,0,0,0.0,3232,3232,13241
0,1501325693,0.0,0.0,0.0,15550535.4050154,0,0,0.0,4132,4132,13241
0,1501326593,0.0,0.0,0.0,15550535.4050154,0,0,0.0,5032,5032,13241
0,1501327493,0.0,0.0,0.0,15550535.4050154,0,0,0.0,5932,5932,13241
0,1501328393,0.0,0.0,0.0,15550535.4050154,0,0,0.0,6832,6832,13241
1,1501329293,21.580090276,263.74399357500005,263.743993575,15550535.4050154,6020,262,0.0,7732,7470,13241
1,1501330193,362628.033527385,3304773.039875499,3304509.295881924,15550535.4050154,6020,1152,0.0,8632,7480,13241
1,1501331093,351824.352483053,15341055.063807854,12036282.023932356,15550535.4050154,6020,2050,781.0,9532,7482,13241
1,1501331993,340324.694438622,28835346.26660844,13494291.202800596,15550535.4050154,6020,2955,1686.0,10432,7477,13241
1,1501332893,333557.625360218,41996163.935863115,13160817.669254666,15550535.4050154,6020,3864,2595.0,11332,7468,13241
1,1501333793,335411.150997282,54980691.97181812,12984528.035954997,15550535.4050154,6020,4755,3486.0,12232,7477,13241
0,1501334693,0.0,0.0,5397245.788047276,60377937.75986539,0,0,0.0,467,467,5201
0,1501335593,0.0,0.0,0.0,60377937.75986539,0,0,0.0,1367,1367,5201
0,1501336493,0.0,0.0,0.0,60377937.75986539,0,0,0.0,2267,2267,5201
0,1501337393,0.0,0.0,0.0,60377937.75986539,0,0,0.0,3167,3167,5201
0,1501338293,0.0,0.0,0.0,60377937.75986539,0,0,0.0,4067,4067,5201
0,1501339193,0.0,0.0,0.0,60377937.75986539,0,0,0.0,4967,4967,5201
0,1501340093,0.0,0.0,0.0,60377937.75986539,0,0,0.0,5867,5867,5201
0,1501340993,0.0,0.0,0.0,60377937.75986539,0,0,0.0,6767,6767,5201
0,1501341893,0.0,0.0,0.0,60377937.75986539,0,0,0.0,7667,7667,5201
0,1501342793,0.0,0.0,0.0,60377937.75986539,0,0,0.0,8567,8567,5201
0,1501343693,0.0,0.0,0.0,60377937.75986539,0,0,0.0,9467,9467,5201
